winner_binary,oof_xgb_prob,oof_xgb_pred,oof_nn_prob,oof_nn_pred
0.0,0.5971590280532837,1,0.6524835824966431,1
1.0,0.7250239253044128,1,0.6229894161224365,1
0.0,0.6349878311157227,1,0.8044904470443726,1
0.0,0.6044536828994751,1,0.6734479069709778,1
1.0,0.30318325757980347,0,0.34100958704948425,0
0.0,0.468883752822876,0,0.47726213932037354,0
0.0,0.5190883874893188,1,0.5302351713180542,1
1.0,0.8286245465278625,1,0.9353365898132324,1
0.0,0.6158514618873596,1,0.5663886070251465,1
1.0,0.5845907330513,1,0.5411901473999023,1
0.0,0.6286455392837524,1,0.7677999138832092,1
1.0,0.5456665754318237,1,0.43444257974624634,0
1.0,0.7716847658157349,1,0.9186574816703796,1
1.0,0.8329089879989624,1,0.9494216442108154,1
0.0,0.664635419845581,1,0.3504135012626648,0
0.0,0.6696939468383789,1,0.6726297736167908,1
0.0,0.6385664343833923,1,0.6797580718994141,1
1.0,0.5741947889328003,1,0.6991702318191528,1
1.0,0.7223555445671082,1,0.6458030343055725,1
1.0,0.5895978808403015,1,0.45025861263275146,0
1.0,0.829931914806366,1,0.8504400849342346,1
0.0,0.6275320649147034,1,0.5406012535095215,1
0.0,0.5851653814315796,1,0.6661320328712463,1
1.0,0.7577218413352966,1,0.8522768616676331,1
0.0,0.40918034315109253,0,0.3733453154563904,0
1.0,0.6874447464942932,1,0.6337180137634277,1
1.0,0.547725260257721,1,0.6011240482330322,1
0.0,0.4211982190608978,0,0.3362456262111664,0
1.0,0.8657179474830627,1,0.9407042264938354,1
0.0,0.49889832735061646,0,0.5325160026550293,1
0.0,0.6875548362731934,1,0.8007533550262451,1
1.0,0.6946127414703369,1,0.510248601436615,1
0.0,0.5594989657402039,1,0.3398433029651642,0
1.0,0.6372050642967224,1,0.4925551116466522,0
1.0,0.7175150513648987,1,0.7966315746307373,1
1.0,0.42645886540412903,0,0.3329472541809082,0
1.0,0.41153469681739807,0,0.06351159512996674,0
0.0,0.6907801032066345,1,0.5198913216590881,1
0.0,0.37364932894706726,0,0.3994993269443512,0
0.0,0.41558459401130676,0,0.24717752635478973,0
0.0,0.8084217309951782,1,0.8680333495140076,1
0.0,0.40300697088241577,0,0.3075692653656006,0
0.0,0.36454346776008606,0,0.5668196678161621,1
0.0,0.741805911064148,1,0.9108278751373291,1
1.0,0.4227106273174286,0,0.559154748916626,1
0.0,0.6773220896720886,1,0.6780856251716614,1
0.0,0.45381152629852295,0,0.29330912232398987,0
1.0,0.7269858121871948,1,0.7977451682090759,1
1.0,0.4357245862483978,0,0.6798838376998901,1
0.0,0.6401417255401611,1,0.7182133793830872,1
0.0,0.5716425776481628,1,0.503332257270813,1
1.0,0.8074968457221985,1,0.6826561689376831,1
1.0,0.6954225897789001,1,0.6181433200836182,1
0.0,0.4112655818462372,0,0.0760384052991867,0
0.0,0.35464558005332947,0,0.212405264377594,0
0.0,0.7604533433914185,1,0.637164294719696,1
0.0,0.43252241611480713,0,0.5625749826431274,1
1.0,0.36609771847724915,0,0.5675778985023499,1
1.0,0.475475013256073,0,0.31406882405281067,0
0.0,0.7050670981407166,1,0.6668691635131836,1
0.0,0.22514981031417847,0,0.1572166532278061,0
1.0,0.5266422033309937,1,0.44798609614372253,0
1.0,0.4765789806842804,0,0.46239057183265686,0
0.0,0.35925859212875366,0,0.24666492640972137,0
0.0,0.6007059216499329,1,0.6927284002304077,1
1.0,0.6157282590866089,1,0.7898063659667969,1
1.0,0.6338112354278564,1,0.30875566601753235,0
0.0,0.6234350800514221,1,0.4690627157688141,0
0.0,0.3599812388420105,0,0.3364415764808655,0
1.0,0.5929688215255737,1,0.419630765914917,0
1.0,0.5411943793296814,1,0.36841440200805664,0
1.0,0.39243701100349426,0,0.13255682587623596,0
1.0,0.738581657409668,1,0.802195131778717,1
1.0,0.7491589188575745,1,0.5216400027275085,1
1.0,0.4710467755794525,0,0.3236883878707886,0
0.0,0.549387514591217,1,0.30003196001052856,0
0.0,0.6050592660903931,1,0.4477522075176239,0
0.0,0.46060600876808167,0,0.35899436473846436,0
0.0,0.4735962748527527,0,0.38667306303977966,0
0.0,0.6316742300987244,1,0.6520299911499023,1
1.0,0.6539127230644226,1,0.8047544956207275,1
0.0,0.5974296927452087,1,0.692538857460022,1
0.0,0.5048151612281799,1,0.2632935345172882,0
1.0,0.8066946864128113,1,0.9462842345237732,1
0.0,0.29728779196739197,0,0.14674708247184753,0
1.0,0.7861427068710327,1,0.8861024379730225,1
0.0,0.6748812198638916,1,0.6427494287490845,1
1.0,0.7616399526596069,1,0.6799755692481995,1
0.0,0.5605106949806213,1,0.40265291929244995,0
1.0,0.4098339080810547,0,0.14652442932128906,0
0.0,0.582915186882019,1,0.6450302600860596,1
1.0,0.29558688402175903,0,0.2113637924194336,0
1.0,0.508486270904541,1,0.5972155332565308,1
1.0,0.42943301796913147,0,0.45039910078048706,0
0.0,0.5351090431213379,1,0.3876763582229614,0
1.0,0.38834160566329956,0,0.2116054892539978,0
0.0,0.4331396222114563,0,0.338620126247406,0
1.0,0.7456905841827393,1,0.8453199863433838,1
1.0,0.3168874680995941,0,0.3066927194595337,0
0.0,0.6656244397163391,1,0.7964350581169128,1
1.0,0.5814063549041748,1,0.7122589349746704,1
0.0,0.41236168146133423,0,0.18823696672916412,0
0.0,0.4152545630931854,0,0.5223197340965271,1
0.0,0.6126656532287598,1,0.6720708012580872,1
0.0,0.6122550368309021,1,0.8950423002243042,1
0.0,0.4693070948123932,0,0.5240950584411621,1
0.0,0.5582034587860107,1,0.5961868762969971,1
0.0,0.666939377784729,1,0.7152979373931885,1
1.0,0.4296610653400421,0,0.5375893712043762,1
0.0,0.5746405720710754,1,0.5627663135528564,1
1.0,0.8158745765686035,1,0.9731425046920776,1
1.0,0.5142571926116943,1,0.5503132343292236,1
1.0,0.6630999445915222,1,0.45046690106391907,0
0.0,0.5689177513122559,1,0.33143144845962524,0
0.0,0.5805092453956604,1,0.7744983434677124,1
0.0,0.5494024157524109,1,0.7240110635757446,1
0.0,0.5604835152626038,1,0.5581570863723755,1
1.0,0.5617064237594604,1,0.3830604553222656,0
1.0,0.5031848549842834,1,0.3553830087184906,0
0.0,0.6113380193710327,1,0.5359476804733276,1
1.0,0.5085010528564453,1,0.5317420363426208,1
1.0,0.4894864857196808,0,0.2293703556060791,0
1.0,0.29071420431137085,0,0.16043762862682343,0
1.0,0.8248050212860107,1,0.9126015901565552,1
0.0,0.623461127281189,1,0.5521987676620483,1
1.0,0.758698046207428,1,0.7287483215332031,1
0.0,0.3650362193584442,0,0.3484806716442108,0
1.0,0.42088764905929565,0,0.3417515158653259,0
1.0,0.6445180177688599,1,0.587952733039856,1
0.0,0.5123005509376526,1,0.4904986619949341,0
1.0,0.6771588921546936,1,0.6366825103759766,1
0.0,0.5896903276443481,1,0.5623115301132202,1
1.0,0.5293871760368347,1,0.5159721374511719,1
0.0,0.2967368960380554,0,0.05483333766460419,0
1.0,0.8004439473152161,1,0.9322671890258789,1
0.0,0.454173743724823,0,0.3369905948638916,0
0.0,0.4703565537929535,0,0.2628093957901001,0
0.0,0.6048470735549927,1,0.8457000255584717,1
0.0,0.6817853450775146,1,0.7835030555725098,1
0.0,0.7611894607543945,1,0.6541668176651001,1
1.0,0.4005025029182434,0,0.40071341395378113,0
1.0,0.3688923716545105,0,0.34734275937080383,0
0.0,0.4191637337207794,0,0.3422526717185974,0
0.0,0.7870579957962036,1,0.9112365245819092,1
1.0,0.6274399757385254,1,0.6237526535987854,1
0.0,0.6967090368270874,1,0.5559263229370117,1
0.0,0.4330708384513855,0,0.2587811350822449,0
1.0,0.7852823734283447,1,0.9692074656486511,1
1.0,0.5940264463424683,1,0.4818025231361389,0
1.0,0.4137873351573944,0,0.3301638662815094,0
1.0,0.7605956792831421,1,0.7359696626663208,1
1.0,0.5964512825012207,1,0.496952086687088,0
0.0,0.6378728151321411,1,0.47518816590309143,0
0.0,0.34924617409706116,0,0.33231788873672485,0
0.0,0.5138481259346008,1,0.5544828772544861,1
0.0,0.6928843259811401,1,0.5234805345535278,1
1.0,0.39250171184539795,0,0.12183898687362671,0
0.0,0.7728156447410583,1,0.9046920537948608,1
1.0,0.46259817481040955,0,0.5289276838302612,1
1.0,0.6616138815879822,1,0.8225510120391846,1
1.0,0.29045188426971436,0,0.21687713265419006,0
1.0,0.6525077223777771,1,0.6417731046676636,1
1.0,0.6716627478599548,1,0.7457715272903442,1
1.0,0.6921232342720032,1,0.4935808479785919,0
1.0,0.5677331686019897,1,0.7141761779785156,1
0.0,0.6306803226470947,1,0.4948982000350952,0
0.0,0.2881579101085663,0,0.180588960647583,0
0.0,0.5458919405937195,1,0.7432477474212646,1
1.0,0.33461740612983704,0,0.2707420587539673,0
0.0,0.44753000140190125,0,0.3084430396556854,0
1.0,0.5457221865653992,1,0.5814288258552551,1
1.0,0.43903911113739014,0,0.5057638883590698,1
0.0,0.7687918543815613,1,0.7710772156715393,1
0.0,0.7868430614471436,1,0.8733837008476257,1
0.0,0.4465562701225281,0,0.5697604417800903,1
0.0,0.5077095627784729,1,0.3484344780445099,0
0.0,0.45395800471305847,0,0.5467451810836792,1
0.0,0.5671120285987854,1,0.3990478217601776,0
1.0,0.5077095627784729,1,0.3484344780445099,0
1.0,0.4669222831726074,0,0.5480145215988159,1
1.0,0.6533270478248596,1,0.578405499458313,1
1.0,0.5101202130317688,1,0.37213975191116333,0
1.0,0.7683630585670471,1,0.867431640625,1
1.0,0.742864727973938,1,0.8579446077346802,1
0.0,0.35776373744010925,0,0.25464826822280884,0
1.0,0.4657365381717682,0,0.3693036735057831,0
1.0,0.35776373744010925,0,0.25464826822280884,0
1.0,0.6321991086006165,1,0.5946794748306274,1
0.0,0.5785885453224182,1,0.6406369209289551,1
1.0,0.6272575855255127,1,0.5971632599830627,1
0.0,0.742864727973938,1,0.8579446077346802,1
0.0,0.4508512020111084,0,0.4562210738658905,0
0.0,0.7265235781669617,1,0.8560472130775452,1
1.0,0.6256005764007568,1,0.6166373491287231,1
1.0,0.3987349271774292,0,0.27919572591781616,0
0.0,0.2602969706058502,0,0.11437665671110153,0
0.0,0.4961124062538147,0,0.5581122040748596,1
0.0,0.4817873537540436,0,0.2680741846561432,0
0.0,0.5715876221656799,1,0.616080641746521,1
0.0,0.511591374874115,1,0.5503514409065247,1
0.0,0.41623586416244507,0,0.22514234483242035,0
0.0,0.5101605653762817,1,0.4522818922996521,0
0.0,0.5715876221656799,1,0.616080641746521,1
0.0,0.2553427219390869,0,0.08428812772035599,0
1.0,0.6900537610054016,1,0.724055290222168,1
0.0,0.7121827006340027,1,0.8089765310287476,1
0.0,0.40215349197387695,0,0.4931747317314148,0
0.0,0.511591374874115,1,0.5503514409065247,1
0.0,0.6938008069992065,1,0.7215725183486938,1
1.0,0.5925171971321106,1,0.4321122467517853,0
1.0,0.32898223400115967,0,0.22969447076320648,0
0.0,0.2565479576587677,0,0.10712950676679611,0
1.0,0.6692689657211304,1,0.7188187837600708,1
0.0,0.43512484431266785,0,0.4131379723548889,0
1.0,0.7007512450218201,1,0.7367950081825256,1
0.0,0.2553427219390869,0,0.08428814262151718,0
1.0,0.6802443861961365,1,0.8531588315963745,1
0.0,0.4398956596851349,0,0.30021268129348755,0
0.0,0.451720654964447,0,0.4331865608692169,0
0.0,0.34726670384407043,0,0.2990807294845581,0
0.0,0.2914259433746338,0,0.13045385479927063,0
1.0,0.4917680621147156,0,0.2894139289855957,0
1.0,0.6582517623901367,1,0.7119213938713074,1
1.0,0.8470362424850464,1,0.9600781798362732,1
1.0,0.5727373361587524,1,0.693500280380249,1
1.0,0.5408939719200134,1,0.623619019985199,1
0.0,0.3240792155265808,0,0.2392388880252838,0
1.0,0.7259865999221802,1,0.8464940190315247,1
1.0,0.668317973613739,1,0.8534255623817444,1
0.0,0.2394585907459259,0,0.053934432566165924,0
1.0,0.4556252658367157,0,0.4330611824989319,0
0.0,0.37722256779670715,0,0.29899144172668457,0
1.0,0.2550831735134125,0,0.14095717668533325,0
0.0,0.6112982630729675,1,0.537020742893219,1
0.0,0.3274064362049103,0,0.24022915959358215,0
1.0,0.7536612749099731,1,0.8806478381156921,1
1.0,0.7761633992195129,1,0.8991439342498779,1
0.0,0.17890805006027222,0,0.08604209125041962,0
0.0,0.351004958152771,0,0.29908373951911926,0
0.0,0.4302532374858856,0,0.28094348311424255,0
1.0,0.4556252658367157,0,0.4330611824989319,0
0.0,0.3847661018371582,0,0.3344114124774933,0
1.0,0.54349285364151,1,0.6213551759719849,1
1.0,0.7442179918289185,1,0.7276895046234131,1
1.0,0.7136882543563843,1,0.7023849487304688,1
0.0,0.686109721660614,1,0.4026155471801758,0
0.0,0.5727373361587524,1,0.693500280380249,1
1.0,0.6555607914924622,1,0.7941880226135254,1
0.0,0.8249158263206482,1,0.8790878057479858,1
1.0,0.7976336479187012,1,0.8364084959030151,1
0.0,0.7247143983840942,1,0.7507671117782593,1
1.0,0.6638286709785461,1,0.715296745300293,1
0.0,0.6434152126312256,1,0.40492627024650574,0
0.0,0.8493157029151917,1,0.9606483578681946,1
1.0,0.37166938185691833,0,0.43968355655670166,0
1.0,0.7597017288208008,1,0.9074133634567261,1
1.0,0.7959662079811096,1,0.918735921382904,1
1.0,0.5351910591125488,1,0.622569739818573,1
1.0,0.6511181592941284,1,0.3512835204601288,0
0.0,0.7443335652351379,1,0.8593544363975525,1
1.0,0.7108139991760254,1,0.8541886210441589,1
1.0,0.6733735203742981,1,0.40306323766708374,0
1.0,0.5055227279663086,1,0.5159639120101929,1
0.0,0.5068296790122986,1,0.6695157289505005,1
1.0,0.5842806100845337,1,0.5119274258613586,1
1.0,0.516116201877594,1,0.4258134365081787,0
1.0,0.2843547463417053,0,0.30528807640075684,0
1.0,0.3296482264995575,0,0.14463263750076294,0
0.0,0.7599635720252991,1,0.8734835386276245,1
0.0,0.8240473866462708,1,0.8989121913909912,1
0.0,0.5050520300865173,1,0.6103221774101257,1
1.0,0.44900867342948914,0,0.26198750734329224,0
0.0,0.6554820537567139,1,0.7497979402542114,1
0.0,0.708359956741333,1,0.7315899133682251,1
1.0,0.43507811427116394,0,0.3313520550727844,0
0.0,0.2381737232208252,0,0.08999580889940262,0
0.0,0.5662921667098999,1,0.7681076526641846,1
0.0,0.42667290568351746,0,0.3106883764266968,0
0.0,0.7297638654708862,1,0.7593433856964111,1
1.0,0.5114918351173401,1,0.3357049524784088,0
0.0,0.6348754167556763,1,0.6464546918869019,1
1.0,0.6144129037857056,1,0.3456234931945801,0
1.0,0.7396873831748962,1,0.8842708468437195,1
0.0,0.538462221622467,1,0.427721232175827,0
0.0,0.7098508477210999,1,0.7653138637542725,1
1.0,0.3300192356109619,0,0.16047295928001404,0
0.0,0.5220130681991577,1,0.6882514953613281,1
0.0,0.3073594868183136,0,0.2979569435119629,0
1.0,0.4194905161857605,0,0.386434406042099,0
1.0,0.67475825548172,1,0.6454656720161438,1
0.0,0.42673468589782715,0,0.5010033249855042,1
1.0,0.714203953742981,1,0.8731675148010254,1
1.0,0.7512155771255493,1,0.8569523096084595,1
1.0,0.2848113477230072,0,0.12822270393371582,0
0.0,0.6315330862998962,1,0.8940136432647705,1
1.0,0.6601573824882507,1,0.4703903794288635,0
1.0,0.5408939719200134,1,0.623619019985199,1
0.0,0.5944319367408752,1,0.4349251389503479,0
0.0,0.24635721743106842,0,0.08553550392389297,0
1.0,0.580745279788971,1,0.6628950834274292,1
1.0,0.5738964080810547,1,0.8012080192565918,1
1.0,0.6594665050506592,1,0.4471375346183777,0
1.0,0.464501291513443,0,0.4512954354286194,0
1.0,0.6257823705673218,1,0.5222887992858887,1
1.0,0.20726719498634338,0,0.14156492054462433,0
0.0,0.7753341794013977,1,0.8978503942489624,1
0.0,0.24316519498825073,0,0.1415206491947174,0
1.0,0.315066397190094,0,0.1920294463634491,0
1.0,0.3045184910297394,0,0.21813596785068512,0
1.0,0.47070109844207764,0,0.20646870136260986,0
1.0,0.4002918004989624,0,0.4288671016693115,0
0.0,0.29999610781669617,0,0.12028337270021439,0
0.0,0.7599054574966431,1,0.9675965905189514,1
0.0,0.4960603713989258,0,0.7251065373420715,1
0.0,0.60816490650177,1,0.5875406265258789,1
1.0,0.8011232614517212,1,0.8644129633903503,1
1.0,0.6456354260444641,1,0.4397505223751068,0
1.0,0.5514750480651855,1,0.6399664878845215,1
1.0,0.722974419593811,1,0.8758515119552612,1
0.0,0.7259088158607483,1,0.5382035970687866,1
0.0,0.40543878078460693,0,0.47477802634239197,0
0.0,0.7562693953514099,1,0.8910272121429443,1
0.0,0.371273934841156,0,0.2855757176876068,0
1.0,0.7151975631713867,1,0.9252326488494873,1
1.0,0.6005095839500427,1,0.5475605726242065,1
0.0,0.506125807762146,1,0.410453736782074,0
0.0,0.4042556881904602,0,0.49837830662727356,0
0.0,0.5516775250434875,1,0.2866530120372772,0
1.0,0.3138381242752075,0,0.14511112868785858,0
1.0,0.4506712853908539,0,0.3931084871292114,0
1.0,0.6197993159294128,1,0.45745497941970825,0
0.0,0.4776510000228882,0,0.3100314736366272,0
1.0,0.6716538071632385,1,0.7601879835128784,1
1.0,0.7504147887229919,1,0.7732800245285034,1
1.0,0.5771821737289429,1,0.30855756998062134,0
1.0,0.4894559979438782,0,0.7343138456344604,1
1.0,0.6670164465904236,1,0.695283830165863,1
1.0,0.5489394664764404,1,0.5908313989639282,1
0.0,0.7891274094581604,1,0.8392623662948608,1
0.0,0.5240107178688049,1,0.41869884729385376,0
1.0,0.6433146595954895,1,0.697577178478241,1
1.0,0.7151254415512085,1,0.8796404600143433,1
1.0,0.6749585270881653,1,0.34871426224708557,0
0.0,0.4391469657421112,0,0.2706203758716583,0
0.0,0.42963728308677673,0,0.35032060742378235,0
1.0,0.3618859350681305,0,0.2362082153558731,0
0.0,0.5519623756408691,1,0.5174369215965271,1
0.0,0.5491042137145996,1,0.37374112010002136,0
1.0,0.6785361170768738,1,0.7838200926780701,1
0.0,0.3968362808227539,0,0.2838191092014313,0
0.0,0.6002663969993591,1,0.8914905190467834,1
1.0,0.24954871833324432,0,0.08449535816907883,0
0.0,0.7697539329528809,1,0.8109514117240906,1
0.0,0.798186182975769,1,0.9369868636131287,1
0.0,0.7269625067710876,1,0.8726535439491272,1
0.0,0.33494216203689575,0,0.24654518067836761,0
0.0,0.5069237947463989,1,0.5969620943069458,1
1.0,0.8280879259109497,1,0.9604913592338562,1
0.0,0.5192559361457825,1,0.38774338364601135,0
1.0,0.3901142477989197,0,0.5617786645889282,1
0.0,0.44958752393722534,0,0.42142966389656067,0
1.0,0.61353999376297,1,0.35030651092529297,0
1.0,0.7213085889816284,1,0.8887624144554138,1
1.0,0.5295371413230896,1,0.3249664604663849,0
0.0,0.35848572850227356,0,0.17101091146469116,0
0.0,0.7274307012557983,1,0.7159560918807983,1
1.0,0.582822859287262,1,0.43097609281539917,0
0.0,0.2976578176021576,0,0.24642468988895416,0
0.0,0.30785277485847473,0,0.1300276815891266,0
1.0,0.5976434946060181,1,0.7651247382164001,1
0.0,0.5038493871688843,1,0.6363337635993958,1
1.0,0.7497251033782959,1,0.8633067011833191,1
0.0,0.4477689266204834,0,0.24321971833705902,0
0.0,0.751257061958313,1,0.6524730920791626,1
1.0,0.6531662940979004,1,0.5810572504997253,1
1.0,0.8009917736053467,1,0.8749129176139832,1
1.0,0.7743203043937683,1,0.9165798425674438,1
0.0,0.7353574633598328,1,0.6629199981689453,1
1.0,0.8112002611160278,1,0.9456300139427185,1
1.0,0.6618732213973999,1,0.6759600043296814,1
1.0,0.35107138752937317,0,0.2456062138080597,0
0.0,0.7121005058288574,1,0.6387770175933838,1
0.0,0.8320220112800598,1,0.9827058911323547,1
1.0,0.82007896900177,1,0.9710476994514465,1
0.0,0.314016193151474,0,0.37703555822372437,0
0.0,0.3747573792934418,0,0.44896385073661804,0
1.0,0.42476755380630493,0,0.25477468967437744,0
1.0,0.6283822655677795,1,0.4894160032272339,0
1.0,0.7220094799995422,1,0.8586934804916382,1
0.0,0.521492600440979,1,0.6552484035491943,1
1.0,0.4711277186870575,0,0.2539796531200409,0
0.0,0.579545795917511,1,0.4826114773750305,0
1.0,0.4136958420276642,0,0.4073963165283203,0
1.0,0.6410081386566162,1,0.4944048821926117,0
0.0,0.5456215739250183,1,0.45493194460868835,0
1.0,0.5916894674301147,1,0.6073874235153198,1
0.0,0.37580621242523193,0,0.17569224536418915,0
1.0,0.4168199300765991,0,0.4754291772842407,0
1.0,0.4631343483924866,0,0.4323609173297882,0
0.0,0.5989763736724854,1,0.6362873315811157,1
0.0,0.4833333492279053,0,0.27276164293289185,0
0.0,0.7044619917869568,1,0.7920880317687988,1
0.0,0.4831221401691437,0,0.42682164907455444,0
1.0,0.3099806308746338,0,0.07848101854324341,0
0.0,0.3632890284061432,0,0.19195953011512756,0
0.0,0.6548736691474915,1,0.41160041093826294,0
1.0,0.7571889162063599,1,0.5726712942123413,1
0.0,0.7132804989814758,1,0.611974835395813,1
1.0,0.3705328702926636,0,0.3249324858188629,0
1.0,0.5987906455993652,1,0.8118137121200562,1
1.0,0.3359898030757904,0,0.21126630902290344,0
0.0,0.3028969168663025,0,0.21029947698116302,0
1.0,0.3135276436805725,0,0.14914879202842712,0
1.0,0.5244123935699463,1,0.4162474572658539,0
1.0,0.4665760397911072,0,0.41649916768074036,0
1.0,0.48048263788223267,0,0.5784789323806763,1
0.0,0.6262987852096558,1,0.8666521906852722,1
0.0,0.3556826710700989,0,0.18369801342487335,0
0.0,0.2692433297634125,0,0.09063047170639038,0
1.0,0.5006470084190369,1,0.49090009927749634,0
1.0,0.6035706996917725,1,0.6865248680114746,1
0.0,0.27133411169052124,0,0.06356918811798096,0
1.0,0.614205539226532,1,0.7730528712272644,1
0.0,0.3527371883392334,0,0.08298865705728531,0
0.0,0.4737226068973541,0,0.6995052695274353,1
0.0,0.7403246164321899,1,0.7874784469604492,1
0.0,0.32468509674072266,0,0.2124682068824768,0
1.0,0.7151365876197815,1,0.7529885768890381,1
1.0,0.7116531729698181,1,0.6308537125587463,1
1.0,0.3968419134616852,0,0.16514675319194794,0
1.0,0.7169252634048462,1,0.8673903942108154,1
0.0,0.7323534488677979,1,0.8050054311752319,1
0.0,0.36142197251319885,0,0.4461687505245209,0
0.0,0.19706754386425018,0,0.18935354053974152,0
0.0,0.34990233182907104,0,0.5438355207443237,1
1.0,0.7513748407363892,1,0.7734968662261963,1
1.0,0.5774946212768555,1,0.4381105303764343,0
1.0,0.7396155595779419,1,0.6907139420509338,1
0.0,0.7814012169837952,1,0.963982105255127,1
0.0,0.534450113773346,1,0.2936324179172516,0
0.0,0.5954721570014954,1,0.8321006894111633,1
0.0,0.4511490762233734,0,0.16638459265232086,0
0.0,0.7786323428153992,1,0.9480976462364197,1
0.0,0.3286416232585907,0,0.07706666737794876,0
0.0,0.607408881187439,1,0.19694828987121582,0
1.0,0.366832435131073,0,0.05487297102808952,0
0.0,0.5610365867614746,1,0.2593124210834503,0
1.0,0.7239090800285339,1,0.8093487024307251,1
0.0,0.27981993556022644,0,0.26412010192871094,0
1.0,0.35909274220466614,0,0.1563858538866043,0
0.0,0.47817370295524597,0,0.49530941247940063,0
0.0,0.6186851859092712,1,0.7849565148353577,1
0.0,0.3382047712802887,0,0.22273176908493042,0
1.0,0.5202221870422363,1,0.3845785856246948,0
1.0,0.5464289784431458,1,0.4493517577648163,0
0.0,0.37809863686561584,0,0.0863836407661438,0
1.0,0.5706803202629089,1,0.5191910266876221,1
0.0,0.22277036309242249,0,0.0922987312078476,0
0.0,0.7526057362556458,1,0.8826127052307129,1
0.0,0.5413034558296204,1,0.588841438293457,1
1.0,0.535735547542572,1,0.503678023815155,1
0.0,0.5224864482879639,1,0.5248950719833374,1
1.0,0.28159499168395996,0,0.2650425136089325,0
1.0,0.48841968178749084,0,0.38029080629348755,0
1.0,0.6149848103523254,1,0.5264080762863159,1
1.0,0.4877021610736847,0,0.42329034209251404,0
1.0,0.40728965401649475,0,0.49154365062713623,0
0.0,0.615266740322113,1,0.7838798761367798,1
1.0,0.7876812815666199,1,0.9306654930114746,1
1.0,0.6416078209877014,1,0.584287703037262,1
0.0,0.5713742971420288,1,0.5835374593734741,1
1.0,0.7057908177375793,1,0.8158339858055115,1
1.0,0.6607046723365784,1,0.7771624326705933,1
1.0,0.3639739453792572,0,0.5661243200302124,1
0.0,0.832924485206604,1,0.8521528244018555,1
1.0,0.6863175630569458,1,0.8652240633964539,1
0.0,0.3301682770252228,0,0.1814541220664978,0
1.0,0.7079734802246094,1,0.6801860928535461,1
1.0,0.6176074743270874,1,0.8649060726165771,1
1.0,0.8068153858184814,1,0.8821755051612854,1
0.0,0.47254475951194763,0,0.34695032238960266,0
0.0,0.584403395652771,1,0.4745848774909973,0
0.0,0.668612003326416,1,0.5482412576675415,1
1.0,0.7637208700180054,1,0.7848538756370544,1
0.0,0.474223792552948,0,0.281706303358078,0
0.0,0.7248432040214539,1,0.9466263055801392,1
1.0,0.6201376914978027,1,0.7570792436599731,1
1.0,0.2712540030479431,0,0.23604494333267212,0
1.0,0.4517744183540344,0,0.513552188873291,1
0.0,0.37487372756004333,0,0.33613526821136475,0
1.0,0.5772637128829956,1,0.5223239660263062,1
0.0,0.5148153901100159,1,0.5557316541671753,1
1.0,0.7081337571144104,1,0.7827907204627991,1
0.0,0.3798838257789612,0,0.3073838949203491,0
0.0,0.5332980751991272,1,0.503894567489624,1
1.0,0.7465934753417969,1,0.6328038573265076,1
1.0,0.7245079874992371,1,0.872473955154419,1
0.0,0.48497551679611206,0,0.5228550434112549,1
1.0,0.7508243322372437,1,0.8132474422454834,1
1.0,0.6837574243545532,1,0.888306736946106,1
0.0,0.4421374201774597,0,0.42525219917297363,0
1.0,0.3289315402507782,0,0.2162439376115799,0
1.0,0.7911842465400696,1,0.8692153692245483,1
0.0,0.16903218626976013,0,0.144689679145813,0
1.0,0.7142321467399597,1,0.7851401567459106,1
0.0,0.6765314340591431,1,0.817808985710144,1
1.0,0.6656572818756104,1,0.6579813957214355,1
1.0,0.5113398432731628,1,0.4168120324611664,0
1.0,0.6906730532646179,1,0.7204996347427368,1
1.0,0.8030107617378235,1,0.8597028255462646,1
1.0,0.5129237174987793,1,0.5013629198074341,1
0.0,0.5315031409263611,1,0.5552138090133667,1
1.0,0.7610247135162354,1,0.9304528832435608,1
1.0,0.7457464337348938,1,0.7709552049636841,1
0.0,0.4856862723827362,0,0.3872759938240051,0
1.0,0.4452476501464844,0,0.12637145817279816,0
0.0,0.26211586594581604,0,0.23715513944625854,0
0.0,0.4879337549209595,0,0.6680934429168701,1
1.0,0.7273105978965759,1,0.7817785143852234,1
0.0,0.5897100567817688,1,0.7732060551643372,1
0.0,0.7224269509315491,1,0.8877320885658264,1
0.0,0.2929297387599945,0,0.03318183869123459,0
1.0,0.500447154045105,1,0.40977197885513306,0
0.0,0.37750527262687683,0,0.23397141695022583,0
1.0,0.6117675304412842,1,0.46492376923561096,0
0.0,0.4927750825881958,0,0.4675385355949402,0
0.0,0.40196841955184937,0,0.3754163682460785,0
0.0,0.6309465765953064,1,0.5514439344406128,1
1.0,0.6474320888519287,1,0.7178670763969421,1
1.0,0.736188530921936,1,0.8947001695632935,1
0.0,0.5478750467300415,1,0.3430909812450409,0
1.0,0.38498491048812866,0,0.35084956884384155,0
0.0,0.22902368009090424,0,0.07702890783548355,0
1.0,0.6435489654541016,1,0.3814380168914795,0
0.0,0.3715636134147644,0,0.3720809817314148,0
0.0,0.36467212438583374,0,0.2546664774417877,0
1.0,0.44928494095802307,0,0.3067290782928467,0
1.0,0.5903148055076599,1,0.4327552914619446,0
1.0,0.49225014448165894,0,0.18015801906585693,0
1.0,0.5612402558326721,1,0.6219100952148438,1
