Feature,Importance
home_TS%_p6,0.0008092908898977969
home_TS%_p13,0.000809133091264087
home_DBPM_p8,0.0008090951073212852
home_PTS_per_game_p4,0.0008085886852720877
away_OWS_p5,0.0008085663872622169
home_WS/48_p15,0.0008077312906116514
home_G_p7,0.0008075731171230012
home_ORB%_p9,0.0008074623216458533
home_WS_p8,0.0008074327042832015
home_Rk_p11,0.0008063087811084483
home_OBPM_p9,0.0008061363200178903
home_FG_pct_p14,0.0008060295036306122
home_AST%_p9,0.0008056571773955018
home_Rk_p14,0.0008053883132860928
home_FTr_p13,0.0008052596627474796
home_USG%_p2,0.0008050577147497434
home_FG_pct_p13,0.0008044027007926127
away_DBPM_p10,0.0008036454942350195
away_BLK%_p11,0.0008035366431066043
away_TRB_per_game_p3,0.0008029021240862273
home_OBPM_p4,0.0008028456921753181
home_OBPM_p10,0.0008025106434621668
home_AST%_p14,0.0008024957064793056
home_FTr_p4,0.0008023836790795747
away_DWS_p10,0.0008020749558691853
away_3PAr_p8,0.0008016033012905531
away_OBPM_p12,0.0008013033972207339
home_STL%_p7,0.0008012980318179677
home_TOV%_p15,0.0008011035086827428
home_MP_p9,0.0007998350112805259
home_ORB%_p8,0.000798924405034033
away_DBPM_p15,0.0007986444687102485
home_G_p10,0.0007985809089269354
away_MP_p15,0.0007983792473363102
home_PTS_per_game_p3,0.0007982235922955396
home_BPM_p9,0.0007981829265116466
away_GS_p5,0.000798047842391339
away_TRB_per_game_p10,0.0007974794353878841
home_ORB%_p7,0.000797292647168185
away_VORP_p7,0.00079723451402383
away_ORB%_p1,0.0007968796814478839
home_DRB%_p1,0.000796455630515088
home_TRB%_p7,0.0007962995514415608
home_FG_pct_p6,0.0007960327926221591
home_PTS_per_game_p6,0.0007959379806909823
home_DBPM_p13,0.000795845124738638
home_TRB%_p12,0.0007958301026162037
home_PER_p4,0.0007948347953311508
away_ORB%_p9,0.0007928576671510854
home_G_p11,0.0007928488901095623
home_GS_p3,0.0007928331800911841
home_ORB%_p6,0.0007922360455451603
home_AST_per_game_p9,0.0007915806337621828
home_MP_p8,0.0007907594032493476
home_TRB_per_game_p7,0.0007906560774991324
away_AST%_p15,0.0007906307911032415
home_TS%_p14,0.0007906010001712874
home_TS%_p4,0.0007903414919510224
home_TRB_per_game_p5,0.0007897209916985291
away_DRB%_p15,0.0007892161717292144
home_OBPM_p7,0.000789134065949808
away_3P_pct_p11,0.0007889704711187586
home_WS_p10,0.0007887288884211923
home_PTS_per_game_p7,0.0007882733619875755
home_MP_p6,0.0007878770617963129
home_TRB_per_game_p1,0.0007873878714984176
home_ORB%_p14,0.0007864665460968547
home_FTr_p5,0.0007864530500691595
home_G_p9,0.0007863484065533364
away_AST_per_game_p4,0.0007862445462059485
home_TRB%_p3,0.000786031444527852
home_3PAr_p11,0.0007857866969601272
home_DRB%_p14,0.0007851407488238899
home_PER_p5,0.0007848585471123041
home_PTS_per_game_p5,0.0007846036438292657
away_G_p14,0.0007839672326936536
home_USG%_p14,0.0007839401901388793
home_FTr_p11,0.0007838094317852893
away_WS/48_p5,0.0007835902503276597
home_OWS_p7,0.0007835703310786622
home_BPM_p12,0.0007832345931224449
home_FTr_p10,0.0007827064813418745
home_PER_p12,0.0007824196763918925
away_TRB_per_game_p13,0.0007822222681847289
home_BPM_p13,0.0007821535560150532
home_FTr_p7,0.0007820680576737134
home_DRB%_p13,0.0007819657963829518
away_GS_p3,0.0007814391979204972
home_AST_per_game_p2,0.0007813208787595144
away_TOV%_p15,0.0007811600564018682
away_WS_p11,0.0007810714192518324
away_AST_per_game_p11,0.0007808658499003887
home_AST%_p3,0.0007806124259087672
away_3PAr_p9,0.0007798518702800598
home_OBPM_p14,0.0007796662594667113
home_USG%_p11,0.0007795759343041713
home_TS%_p2,0.0007793456426935479
away_TRB_per_game_p8,0.0007792332813882304
home_PER_p7,0.000778199320048329
home_TS%_p7,0.0007775050023973028
home_BPM_p11,0.0007773514339044505
away_G_p8,0.0007770864780380004
home_USG%_p5,0.0007768624399400026
home_FTr_p9,0.0007766069726304079
home_3P_pct_p10,0.0007762817057088805
away_TRB_per_game_p11,0.0007753808631616341
home_TRB%_p10,0.0007749990353964371
away_BLK%_p1,0.0007747760368215606
home_OBPM_p2,0.0007746014654908679
away_OWS_p9,0.0007737784291314408
home_DBPM_p15,0.0007733903459700975
away_OWS_p10,0.0007730788439550511
home_DRB%_p6,0.0007729031878378088
home_STL%_p3,0.0007726299523955959
home_OBPM_p5,0.0007718618912083602
home_TRB_per_game_p4,0.0007715233914990036
home_G_p8,0.0007709449657861364
away_MP_p14,0.0007708198169623423
home_GS_p5,0.0007706779466402982
away_BLK%_p7,0.0007703190840032717
home_3PAr_p4,0.0007702484334885474
home_FTr_p15,0.0007701622512267646
away_BLK%_p9,0.000770003624502075
home_DRB%_p10,0.0007699514288791381
home_TRB%_p1,0.000769734074214937
home_MP_p7,0.0007691901707771735
home_AST%_p5,0.0007686975057815136
home_BLK%_p8,0.0007685849164100905
home_USG%_p13,0.0007684496651444231
home_3PAr_p7,0.0007682432582481648
home_TOV%_p14,0.0007673876054848064
away_STL%_p14,0.0007673382338361803
home_Rk_p13,0.0007670491298320853
home_TS%_p8,0.0007669092495163761
away_AST_per_game_p9,0.000766691212706225
home_TRB%_p13,0.0007664522596016385
home_FG_pct_p15,0.0007661894978289745
home_ORB%_p12,0.0007659568044103997
home_3PAr_p12,0.0007657010751105809
away_BLK%_p8,0.0007654892420864319
home_TOV%_p5,0.000764294062487617
home_PTS_per_game_p13,0.0007642770848701042
home_3PAr_p2,0.0007641917277865035
home_PF_per_game_p12,0.0007640027502953652
home_WS/48_p12,0.0007637582491352734
home_ORB%_p1,0.000763710569539201
home_BPM_p14,0.0007636797207299086
away_G_p10,0.0007636415693196592
away_BLK%_p10,0.000763620532927273
away_PER_p15,0.000763440562841483
home_BPM_p10,0.000762540872842877
away_STL%_p2,0.0007619067073657524
away_3P_pct_p7,0.0007617762283131244
away_BLK%_p4,0.0007615476208871142
home_TRB%_p6,0.0007614804960356704
home_Rk_p6,0.0007608165263808232
away_STL%_p5,0.0007606455280277858
away_3P_pct_p9,0.0007602213517572054
home_PER_p15,0.0007601708675132453
home_BLK%_p4,0.0007600133765755849
home_DBPM_p10,0.0007597661715158507
home_TRB_per_game_p2,0.0007595425888356054
away_TRB%_p4,0.0007592517727020688
home_PER_p8,0.0007589842418931616
away_3P_pct_p8,0.0007584887584861187
home_OBPM_p12,0.0007584302491552674
away_STL%_p9,0.0007573806739482574
away_PF_per_game_p13,0.0007573622988649867
home_ORB%_p15,0.0007565820018730677
home_WS/48_p14,0.0007561349722834174
home_OBPM_p11,0.0007543966894020558
away_PF_per_game_p5,0.0007542004693575958
away_STL%_p7,0.0007538560275209738
away_TRB%_p15,0.0007537270042850357
home_ORB%_p10,0.000753706033142502
home_OBPM_p8,0.0007535950901048781
home_Age_p7,0.0007535134115059072
home_3P_pct_p3,0.0007522213723088992
home_GS_p9,0.0007520888586331962
home_TRB%_p2,0.0007518088306311903
home_TRB%_p5,0.0007517995418542704
away_VORP_p9,0.0007512394217066947
away_AST_per_game_p6,0.000749795068791529
home_PTS_per_game_p10,0.000749493407762428
away_STL%_p12,0.0007492963146341961
away_TOV_per_game_p2,0.0007492674432678147
away_BLK%_p2,0.0007489805393766826
home_PER_p6,0.0007483724125126353
away_TOV_per_game_p1,0.0007476457467775814
home_TRB_per_game_p13,0.0007475966172878164
home_G_p12,0.0007473932715123667
away_ORB%_p15,0.0007470348503043346
away_STL%_p4,0.0007465347127312501
home_TRB%_p4,0.0007463013720366629
home_TRB_per_game_p6,0.0007458532669882089
away_GS_p8,0.0007456990675535517
away_BLK%_p6,0.0007455854227604805
away_3PAr_p15,0.0007454917128744346
home_TRB%_p15,0.0007452533949140239
away_FG_pct_p15,0.0007430769438350903
home_OWS_p9,0.0007429748093786816
home_ORB%_p4,0.0007410638193582724
home_G_p5,0.0007410044714259289
home_PER_p14,0.0007400459143921054
home_DRB%_p15,0.0007394095501770212
home_VORP_p7,0.0007384857634912984
home_PF_per_game_p13,0.0007382786320515728
away_BLK%_p14,0.0007376505439624807
home_3PAr_p3,0.0007337378708846258
away_PTS_per_game_p15,0.0007331483800631828
away_PTS_per_game_p14,0.0007327946173604765
home_G_p6,0.0007326224045395433
away_G_p13,0.0007321089858518602
home_OBPM_p15,0.0007278226573762919
home_BLK%_p7,0.000727692830326284
away_GS_p9,0.0007270768544196697
home_3PAr_p1,0.0007263514724434389
home_TRB_per_game_p15,0.0007257142051314457
home_ORB%_p2,0.0007256263469499664
away_Age_p9,0.0007255299659171257
